stage,round,best_of,team_a,team_b,times_matchup_occurred,fraction_of_simulations,model_probability_team_a,team_a_win_count,team_b_win_count
stage_2,4,3,G2 Esports,Sinners Esports,835,0.0167,0.6094134465187616,495,340
stage_2,4,3,G2 Esports,THUNDERdOWNUNDER,171,0.00342,0.7285289426946043,117,54
stage_2,4,3,G2 Esports,TYLOO,529,0.01058,0.6667959299541857,354,175
stage_2,4,3,G2 Esports,Team Liquid,474,0.00948,0.6641276054117651,327,147
stage_2,4,3,G2 Esports,Team Spirit,1002,0.02004,0.22425669571285378,246,756
stage_2,4,3,G2 Esports,paiN Gaming,1813,0.03626,0.6214006671220119,1140,673
stage_2,4,3,Gaimin Gladiators,9z Team,280,0.0056,0.37430552588439564,121,159
stage_2,4,3,Gaimin Gladiators,Astralis,245,0.0049,0.31881053124706693,76,169
stage_2,4,3,Gaimin Gladiators,B8 Esports,195,0.0039,0.35950354876818613,76,119
stage_2,4,3,Gaimin Gladiators,BIG,219,0.00438,0.2680547744481925,60,159
stage_2,4,3,Gaimin Gladiators,BetBoom Team,241,0.00482,0.27277269411560956,66,175
stage_2,4,3,Gaimin Gladiators,FUT Esports,254,0.00508,0.3265928686836587,87,167
stage_2,4,3,Gaimin Gladiators,FlyQuest,168,0.00336,0.3536978447616632,64,104
stage_2,4,3,Gaimin Gladiators,G2 Esports,244,0.00488,0.30764546949580435,79,165
stage_2,4,3,Gaimin Gladiators,GamerLegion,227,0.00454,0.2788647349773437,48,179
stage_2,4,3,Gaimin Gladiators,Heroic,165,0.0033,0.3627966036250211,52,113
stage_2,4,3,Gaimin Gladiators,Legacy,258,0.00516,0.25119668658318106,68,190
stage_2,4,3,Gaimin Gladiators,Lynn Vision Gaming,112,0.00224,0.425810568429563,46,66
stage_2,4,3,Gaimin Gladiators,M80,146,0.00292,0.37669565488939594,54,92
stage_2,4,3,Gaimin Gladiators,MIBR,211,0.00422,0.3502288086153095,72,139
stage_2,4,3,Gaimin Gladiators,Monte,274,0.00548,0.3774147660853139,91,183
stage_2,4,3,Gaimin Gladiators,NRG Esports,79,0.00158,0.5208391785460078,40,39
stage_2,4,3,Gaimin Gladiators,Sharks Esports,118,0.00236,0.48104171482915803,60,58
stage_2,4,3,Gaimin Gladiators,Sinners Esports,214,0.00428,0.3537408969914699,74,140
stage_2,4,3,Gaimin Gladiators,THUNDERdOWNUNDER,49,0.00098,0.6107780515445986,27,22
stage_2,4,3,Gaimin Gladiators,TYLOO,145,0.0029,0.40992780152735214,70,75
stage_2,4,3,Gaimin Gladiators,Team Liquid,101,0.00202,0.4093618620839425,41,60
stage_2,4,3,Gaimin Gladiators,Team Spirit,159,0.00318,0.17726125595741854,30,129
stage_2,4,3,Gaimin Gladiators,paiN Gaming,248,0.00496,0.3318010317045673,82,166
stage_2,4,3,GamerLegion,9z Team,983,0.01966,0.5918129572206894,567,416
stage_2,4,3,GamerLegion,Astralis,787,0.01574,0.5413355144188146,403,384
stage_2,4,3,GamerLegion,B8 Esports,762,0.01524,0.5514844569667672,440,322
stage_2,4,3,GamerLegion,BIG,840,0.0168,0.5113600438499174,442,398
stage_2,4,3,GamerLegion,BetBoom Team,903,0.01806,0.5074024171788432,445,458
stage_2,4,3,GamerLegion,FUT Esports,795,0.0159,0.5365512618613618,436,359
stage_2,4,3,GamerLegion,FlyQuest,508,0.01016,0.6188027078607136,314,194
stage_2,4,3,GamerLegion,G2 Esports,799,0.01598,0.44912195297239993,360,439
stage_2,4,3,GamerLegion,Gaimin Gladiators,251,0.00502,0.7132044215590133,169,82
stage_2,4,3,GamerLegion,Heroic,616,0.01232,0.6451443973129916,403,213
stage_2,4,3,GamerLegion,Legacy,794,0.01588,0.504559162754904,420,374
stage_2,4,3,GamerLegion,Lynn Vision Gaming,383,0.00766,0.6755518733383623,266,117
stage_2,4,3,GamerLegion,M80,569,0.01138,0.6213564960141024,350,219
stage_2,4,3,GamerLegion,MIBR,688,0.01376,0.6071809278866067,433,255
stage_2,4,3,GamerLegion,Monte,903,0.01806,0.58845295874962,518,385
stage_2,4,3,GamerLegion,NRG Esports,215,0.0043,0.7550885577803079,162,53
stage_2,4,3,GamerLegion,Sharks Esports,339,0.00678,0.6635746482085159,225,114
stage_2,4,3,GamerLegion,Sinners Esports,667,0.01334,0.5601047039114481,384,283
stage_2,4,3,GamerLegion,THUNDERdOWNUNDER,162,0.00324,0.7105612723529697,116,46
stage_2,4,3,GamerLegion,TYLOO,459,0.00918,0.6381674378197185,291,168
stage_2,4,3,GamerLegion,Team Liquid,397,0.00794,0.636511499557497,247,150
stage_2,4,3,GamerLegion,Team Spirit,560,0.0112,0.2242542802950644,121,439
stage_2,4,3,GamerLegion,paiN Gaming,859,0.01718,0.5735440733241949,505,354
stage_2,4,3,Heroic,9z Team,635,0.0127,0.49693443682508,320,315
stage_2,4,3,Heroic,Astralis,623,0.01246,0.39871966197604686,243,380
stage_2,4,3,Heroic,B8 Esports,519,0.01038,0.4416986504216143,253,266
stage_2,4,3,Heroic,BIG,574,0.01148,0.3429956241114846,184,390
stage_2,4,3,Heroic,BetBoom Team,616,0.01232,0.32342978787181875,203,413
stage_2,4,3,Heroic,FUT Esports,549,0.01098,0.4347342282128144,260,289
stage_2,4,3,Heroic,FlyQuest,404,0.00808,0.47048760621567776,192,212
stage_2,4,3,Heroic,G2 Esports,562,0.01124,0.41912058041123246,237,325
stage_2,4,3,Heroic,Gaimin Gladiators,198,0.00396,0.6286321745759405,118,80
stage_2,4,3,Heroic,GamerLegion,568,0.01136,0.35455738889654803,204,364
stage_2,4,3,Heroic,Legacy,585,0.0117,0.4017842407136096,243,342
stage_2,4,3,Heroic,Lynn Vision Gaming,286,0.00572,0.5830943079717232,150,136
stage_2,4,3,Heroic,M80,396,0.00792,0.5073432192077503,202,194
stage_2,4,3,Heroic,MIBR,456,0.00912,0.47920369272511854,218,238
stage_2,4,3,Heroic,Monte,626,0.01252,0.46162974012412517,289,337
stage_2,4,3,Heroic,NRG Esports,178,0.00356,0.6070238638034692,110,68
stage_2,4,3,Heroic,Sharks Esports,265,0.0053,0.5906433902070619,160,105
stage_2,4,3,Heroic,Sinners Esports,457,0.00914,0.44437621586084647,206,251
stage_2,4,3,Heroic,THUNDERdOWNUNDER,132,0.00264,0.7050396429069496,98,34
stage_2,4,3,Heroic,TYLOO,376,0.00752,0.5502987048414726,193,183
stage_2,4,3,Heroic,Team Liquid,272,0.00544,0.5976732455175581,172,100
stage_2,4,3,Heroic,Team Spirit,393,0.00786,0.19645394230576432,70,323
stage_2,4,3,Heroic,paiN Gaming,644,0.01288,0.48191074165119374,312,332
stage_2,4,3,Legacy,9z Team,1742,0.03484,0.6403566327957244,1084,658
stage_2,4,3,Legacy,Astralis,1223,0.02446,0.5542473443154997,658,565
stage_2,4,3,Legacy,B8 Esports,939,0.01878,0.5619583390508335,527,412
stage_2,4,3,Legacy,BIG,968,0.01936,0.5406820154222803,506,462
stage_2,4,3,Legacy,BetBoom Team,1023,0.02046,0.4669870891100853,495,528
stage_2,4,3,Legacy,FUT Esports,1191,0.02382,0.5494964375286853,648,543
stage_2,4,3,Legacy,FlyQuest,661,0.01322,0.6207340296080491,400,261
stage_2,4,3,Legacy,G2 Esports,983,0.01966,0.4669886789523282,493,490
stage_2,4,3,Legacy,Gaimin Gladiators,330,0.0066,0.7303935275243001,248,82
stage_2,4,3,Legacy,GamerLegion,1019,0.02038,0.49940024061285165,501,518
stage_2,4,3,Legacy,Heroic,769,0.01538,0.5952571986533582,476,293
stage_2,4,3,Legacy,Lynn Vision Gaming,466,0.00932,0.7336285676820565,357,109
stage_2,4,3,Legacy,M80,656,0.01312,0.6461487449933881,405,251
stage_2,4,3,Legacy,MIBR,770,0.0154,0.6590185871919614,489,281
stage_2,4,3,Legacy,Monte,1778,0.03556,0.5854246298959612,1014,764
stage_2,4,3,Legacy,NRG Esports,273,0.00546,0.7941855989719984,222,51
stage_2,4,3,Legacy,Sharks Esports,448,0.00896,0.7011533435175289,298,150
stage_2,4,3,Legacy,Sinners Esports,858,0.01716,0.5517093752086443,481,377
stage_2,4,3,Legacy,THUNDERdOWNUNDER,156,0.00312,0.7101708419692828,111,45
stage_2,4,3,Legacy,TYLOO,564,0.01128,0.686233732663694,390,174
stage_2,4,3,Legacy,Team Liquid,469,0.00938,0.679564910965136,327,142
stage_2,4,3,Legacy,Team Spirit,887,0.01774,0.27525258092079313,225,662
stage_2,4,3,Legacy,paiN Gaming,1628,0.03256,0.6208959028917678,993,635
stage_2,4,3,Lynn Vision Gaming,9z Team,347,0.00694,0.4266865317819967,141,206
stage_2,4,3,Lynn Vision Gaming,Astralis,310,0.0062,0.3563771263861681,117,193
stage_2,4,3,Lynn Vision Gaming,B8 Esports,278,0.00556,0.3666758389692838,96,182
stage_2,4,3,Lynn Vision Gaming,BIG,310,0.0062,0.3421506685943709,93,217
stage_2,4,3,Lynn Vision Gaming,BetBoom Team,316,0.00632,0.2847047927143705,79,237
stage_2,4,3,Lynn Vision Gaming,FUT Esports,340,0.0068,0.3319756436988227,116,224
stage_2,4,3,Lynn Vision Gaming,FlyQuest,235,0.0047,0.3971778524307534,97,138
stage_2,4,3,Lynn Vision Gaming,G2 Esports,272,0.00544,0.3251831642743425,90,182
stage_2,4,3,Lynn Vision Gaming,Gaimin Gladiators,134,0.00268,0.5727579143267288,81,53
stage_2,4,3,Lynn Vision Gaming,GamerLegion,329,0.00658,0.31691078290041363,112,217
stage_2,4,3,Lynn Vision Gaming,Heroic,229,0.00458,0.4106830976476824,102,127
stage_2,4,3,Lynn Vision Gaming,Legacy,294,0.00588,0.24942524591839563,83,211
stage_2,4,3,Lynn Vision Gaming,M80,231,0.00462,0.4292442935402327,95,136
stage_2,4,3,Lynn Vision Gaming,MIBR,291,0.00582,0.36206182653731567,107,184
stage_2,4,3,Lynn Vision Gaming,Monte,372,0.00744,0.4263266210465871,148,224
stage_2,4,3,Lynn Vision Gaming,NRG Esports,95,0.0019,0.5716602949709032,52,43
stage_2,4,3,Lynn Vision Gaming,Sharks Esports,160,0.0032,0.5240344639893523,87,73
stage_2,4,3,Lynn Vision Gaming,Sinners Esports,252,0.00504,0.3712821944694477,91,161
stage_2,4,3,Lynn Vision Gaming,THUNDERdOWNUNDER,78,0.00156,0.6757558841968269,43,35
stage_2,4,3,Lynn Vision Gaming,TYLOO,188,0.00376,0.428815674788076,84,104
stage_2,4,3,Lynn Vision Gaming,Team Liquid,163,0.00326,0.45448615053239677,82,81
stage_2,4,3,Lynn Vision Gaming,Team Spirit,242,0.00484,0.18402079478890776,47,195
stage_2,4,3,Lynn Vision Gaming,paiN Gaming,349,0.00698,0.35588547606654397,114,235
stage_2,4,3,M80,9z Team,603,0.01206,0.45531962297420736,266,337
stage_2,4,3,M80,Astralis,446,0.00892,0.418197479512704,196,250
stage_2,4,3,M80,B8 Esports,450,0.009,0.3963544591785226,189,261
stage_2,4,3,M80,BIG,487,0.00974,0.3505481058799267,186,301
stage_2,4,3,M80,BetBoom Team,469,0.00938,0.33179989512870134,150,319
stage_2,4,3,M80,FUT Esports,488,0.00976,0.3600518935241535,181,307
stage_2,4,3,M80,FlyQuest,342,0.00684,0.45528095696286625,151,191
stage_2,4,3,M80,G2 Esports,454,0.00908,0.3273935003678732,148,306
stage_2,4,3,M80,Gaimin Gladiators,168,0.00336,0.6284188413879565,114,54
stage_2,4,3,M80,GamerLegion,489,0.00978,0.37257613573773896,168,321
stage_2,4,3,M80,Heroic,378,0.00756,0.48969275731417655,182,196
stage_2,4,3,M80,Legacy,506,0.01012,0.3380428364029947,182,324
stage_2,4,3,M80,Lynn Vision Gaming,244,0.00488,0.5724556357801844,141,103
stage_2,4,3,M80,MIBR,421,0.00842,0.4445162165594013,174,247
stage_2,4,3,M80,Monte,572,0.01144,0.4497607747433176,273,299
stage_2,4,3,M80,NRG Esports,161,0.00322,0.6473710474379185,107,54
stage_2,4,3,M80,Sharks Esports,228,0.00456,0.6089938053421922,138,90
stage_2,4,3,M80,Sinners Esports,454,0.00908,0.4303169982822962,169,285
stage_2,4,3,M80,THUNDERdOWNUNDER,104,0.00208,0.7170695686994999,75,29
stage_2,4,3,M80,TYLOO,305,0.0061,0.5222552362019037,176,129
stage_2,4,3,M80,Team Liquid,275,0.0055,0.5459068984117021,143,132
stage_2,4,3,M80,Team Spirit,331,0.00662,0.17271789735218726,54,277
stage_2,4,3,M80,paiN Gaming,528,0.01056,0.4145162758189761,195,333
stage_2,4,3,MIBR,9z Team,693,0.01386,0.47533318887039827,328,365
stage_2,4,3,MIBR,Astralis,631,0.01262,0.39346866900213573,232,399
stage_2,4,3,MIBR,B8 Esports,560,0.0112,0.43138745506964804,239,321
stage_2,4,3,MIBR,BIG,597,0.01194,0.4184996093547403,242,355
stage_2,4,3,MIBR,BetBoom Team,634,0.01268,0.3754080969658175,240,394
stage_2,4,3,MIBR,FUT Esports,630,0.0126,0.4557535698786392,285,345
stage_2,4,3,MIBR,FlyQuest,421,0.00842,0.4609987878664248,208,213
stage_2,4,3,MIBR,G2 Esports,584,0.01168,0.3655079594965351,200,384
stage_2,4,3,MIBR,Gaimin Gladiators,202,0.00404,0.6482175753001884,120,82
stage_2,4,3,MIBR,GamerLegion,643,0.01286,0.4107225258358798,243,400
stage_2,4,3,MIBR,Heroic,465,0.0093,0.5244651763456493,258,207
stage_2,4,3,MIBR,Legacy,599,0.01198,0.33978039773398344,207,392
stage_2,4,3,MIBR,Lynn Vision Gaming,292,0.00584,0.6341873305578762,173,119
stage_2,4,3,MIBR,M80,447,0.00894,0.5521322244984872,246,201
stage_2,4,3,MIBR,Monte,667,0.01334,0.441488528908454,315,352
stage_2,4,3,MIBR,NRG Esports,198,0.00396,0.6978967460007627,140,58
stage_2,4,3,MIBR,Sharks Esports,296,0.00592,0.5838583467164048,164,132
stage_2,4,3,MIBR,Sinners Esports,539,0.01078,0.4284009382045002,232,307
stage_2,4,3,MIBR,THUNDERdOWNUNDER,110,0.0022,0.7010945022440487,72,38
stage_2,4,3,MIBR,TYLOO,369,0.00738,0.5881386872740895,216,153
stage_2,4,3,MIBR,Team Liquid,330,0.0066,0.615301189399255,185,145
stage_2,4,3,MIBR,Team Spirit,382,0.00764,0.20011066717717851,86,296
stage_2,4,3,MIBR,paiN Gaming,657,0.01314,0.4767354390125876,292,365
stage_2,4,3,Monte,9z Team,1700,0.034,0.5148373426261286,866,834
stage_2,4,3,Monte,Astralis,1056,0.02112,0.41169543400688385,438,618
stage_2,4,3,Monte,B8 Esports,984,0.01968,0.44922724016062177,460,524
stage_2,4,3,Monte,BIG,1030,0.0206,0.3701772919272846,384,646
stage_2,4,3,Monte,BetBoom Team,1113,0.02226,0.3267695852791147,349,764
stage_2,4,3,Monte,FUT Esports,1103,0.02206,0.43452386937293075,471,632
stage_2,4,3,Monte,FlyQuest,668,0.01336,0.5089288102814767,350,318
stage_2,4,3,Monte,G2 Esports,1028,0.02056,0.3902162206150805,412,616
stage_2,4,3,Monte,Gaimin Gladiators,341,0.00682,0.6306522903543078,213,128
stage_2,4,3,Monte,GamerLegion,1071,0.02142,0.41716149175215167,407,664
stage_2,4,3,Monte,Heroic,749,0.01498,0.5470994205358253,401,348
stage_2,4,3,Monte,Legacy,1199,0.02398,0.42070226522433646,496,703
stage_2,4,3,Monte,Lynn Vision Gaming,461,0.00922,0.566654012905127,261,200
stage_2,4,3,Monte,M80,687,0.01374,0.5504619309651536,383,304
stage_2,4,3,Monte,MIBR,821,0.01642,0.5379494468292748,449,372
stage_2,4,3,Monte,NRG Esports,269,0.00538,0.6522059269535878,184,85
stage_2,4,3,Monte,Sharks Esports,462,0.00924,0.584549537650088,267,195
stage_2,4,3,Monte,Sinners Esports,884,0.01768,0.4213713401704409,354,530
stage_2,4,3,Monte,THUNDERdOWNUNDER,166,0.00332,0.6981045069886003,109,57
stage_2,4,3,Monte,TYLOO,596,0.01192,0.5721489740702599,349,247
stage_2,4,3,Monte,Team Liquid,492,0.00984,0.5934862419603179,304,188
stage_2,4,3,Monte,Team Spirit,746,0.01492,0.2289568248834536,166,580
stage_2,4,3,Monte,paiN Gaming,1201,0.02402,0.47457165376074234,596,605
stage_2,4,3,NRG Esports,9z Team,228,0.00456,0.3572948818095325,94,134
stage_2,4,3,NRG Esports,Astralis,210,0.0042,0.26535486991939716,55,155
stage_2,4,3,NRG Esports,B8 Esports,169,0.00338,0.32145623783611094,62,107
stage_2,4,3,NRG Esports,BIG,213,0.00426,0.2142021495576709,43,170
stage_2,4,3,NRG Esports,BetBoom Team,183,0.00366,0.1925450909704793,40,143
stage_2,4,3,NRG Esports,FUT Esports,198,0.00396,0.24655866017905978,50,148
stage_2,4,3,NRG Esports,FlyQuest,173,0.00346,0.3403674107585994,52,121
stage_2,4,3,NRG Esports,G2 Esports,188,0.00376,0.23683078617427408,57,131
stage_2,4,3,NRG Esports,Gaimin Gladiators,63,0.00126,0.4773849450742145,24,39
stage_2,4,3,NRG Esports,GamerLegion,178,0.00356,0.22740699228251215,40,138
stage_2,4,3,NRG Esports,Heroic,153,0.00306,0.38503428818724694,50,103
stage_2,4,3,NRG Esports,Legacy,224,0.00448,0.2054777379058121,45,179
stage_2,4,3,NRG Esports,Lynn Vision Gaming,95,0.0019,0.4193614630572646,48,47
stage_2,4,3,NRG Esports,M80,163,0.00326,0.3615138043334284,54,109
stage_2,4,3,NRG Esports,MIBR,173,0.00346,0.3023161681727349,49,124
stage_2,4,3,NRG Esports,Monte,247,0.00494,0.3636375217510839,101,146
stage_2,4,3,NRG Esports,Sharks Esports,118,0.00236,0.45744174181023123,47,71
stage_2,4,3,NRG Esports,Sinners Esports,159,0.00318,0.3372018724815691,50,109
stage_2,4,3,NRG Esports,THUNDERdOWNUNDER,42,0.00084,0.614527829889834,26,16
stage_2,4,3,NRG Esports,TYLOO,128,0.00256,0.3853281429366525,53,75
stage_2,4,3,NRG Esports,Team Liquid,105,0.0021,0.388784310549405,32,73
stage_2,4,3,NRG Esports,Team Spirit,131,0.00262,0.15679839371451412,22,109
stage_2,4,3,NRG Esports,paiN Gaming,202,0.00404,0.31919442342793647,66,136
stage_2,4,3,Sharks Esports,9z Team,335,0.0067,0.40261481581704367,128,207
stage_2,4,3,Sharks Esports,Astralis,339,0.00678,0.3551854767430974,118,221
stage_2,4,3,Sharks Esports,B8 Esports,303,0.00606,0.3920063075682435,121,182
stage_2,4,3,Sharks Esports,BIG,316,0.00632,0.34232948637836036,107,209
stage_2,4,3,Sharks Esports,BetBoom Team,328,0.00656,0.30248973859648537,101,227
stage_2,4,3,Sharks Esports,FUT Esports,338,0.00676,0.3198115935287548,92,246
stage_2,4,3,Sharks Esports,FlyQuest,229,0.00458,0.3935560235360768,81,148
stage_2,4,3,Sharks Esports,G2 Esports,314,0.00628,0.3550425795209121,120,194
stage_2,4,3,Sharks Esports,Gaimin Gladiators,117,0.00234,0.5195841768237377,69,48
stage_2,4,3,Sharks Esports,GamerLegion,286,0.00572,0.3423523601844106,99,187
stage_2,4,3,Sharks Esports,Heroic,247,0.00494,0.41515146460861696,110,137
stage_2,4,3,Sharks Esports,Legacy,320,0.0064,0.320242160410329,94,226
stage_2,4,3,Sharks Esports,Lynn Vision Gaming,134,0.00268,0.4868561254638406,73,61
stage_2,4,3,Sharks Esports,M80,230,0.0046,0.3954967286278041,95,135
stage_2,4,3,Sharks Esports,MIBR,256,0.00512,0.4253108109424313,99,157
stage_2,4,3,Sharks Esports,Monte,375,0.0075,0.40273900797539935,156,219
stage_2,4,3,Sharks Esports,NRG Esports,94,0.00188,0.5331866274966861,54,40
stage_2,4,3,Sharks Esports,Sinners Esports,258,0.00516,0.4004226788516074,104,154
stage_2,4,3,Sharks Esports,THUNDERdOWNUNDER,67,0.00134,0.6742290481950063,49,18
stage_2,4,3,Sharks Esports,TYLOO,205,0.0041,0.45530704135985955,98,107
stage_2,4,3,Sharks Esports,Team Liquid,156,0.00312,0.4772041309805267,74,82
stage_2,4,3,Sharks Esports,Team Spirit,183,0.00366,0.1901906408226267,32,151
stage_2,4,3,Sharks Esports,paiN Gaming,341,0.00682,0.40761938704463646,134,207
stage_2,4,3,Sinners Esports,9z Team,762,0.01524,0.5688624807850966,431,331
stage_2,4,3,Sinners Esports,Astralis,617,0.01234,0.4163174334400811,258,359
stage_2,4,3,Sinners Esports,B8 Esports,556,0.01112,0.48495040914998955,272,284
stage_2,4,3,Sinners Esports,BIG,650,0.013,0.4164441593747107,257,393
stage_2,4,3,Sinners Esports,BetBoom Team,677,0.01354,0.3728984851811559,239,438
stage_2,4,3,Sinners Esports,FUT Esports,596,0.01192,0.47350498912765704,283,313
stage_2,4,3,Sinners Esports,FlyQuest,465,0.0093,0.550470097739024,249,216
stage_2,4,3,Sinners Esports,G2 Esports,662,0.01324,0.4030308339232054,266,396
stage_2,4,3,Sinners Esports,Gaimin Gladiators,224,0.00448,0.6563675746507784,143,81
stage_2,4,3,Sinners Esports,GamerLegion,656,0.01312,0.4224803138341385,270,386
stage_2,4,3,Sinners Esports,Heroic,463,0.00926,0.5783852456642801,285,178
stage_2,4,3,Sinners Esports,Legacy,649,0.01298,0.4543457472908028,285,364
stage_2,4,3,Sinners Esports,Lynn Vision Gaming,310,0.0062,0.6276924844902173,193,117
stage_2,4,3,Sinners Esports,M80,450,0.009,0.5724212315654074,255,195
stage_2,4,3,Sinners Esports,MIBR,549,0.01098,0.5911467297021991,316,233
stage_2,4,3,Sinners Esports,Monte,676,0.01352,0.5761225469364445,380,296
stage_2,4,3,Sinners Esports,NRG Esports,210,0.0042,0.6831495979052885,147,63
stage_2,4,3,Sinners Esports,Sharks Esports,303,0.00606,0.5845003477976121,177,126
stage_2,4,3,Sinners Esports,THUNDERdOWNUNDER,133,0.00266,0.6924535841207836,85,48
stage_2,4,3,Sinners Esports,TYLOO,380,0.0076,0.6014156106121049,220,160
stage_2,4,3,Sinners Esports,Team Liquid,320,0.0064,0.6387982859911747,206,114
stage_2,4,3,Sinners Esports,Team Spirit,476,0.00952,0.23881385025844076,119,357
stage_2,4,3,Sinners Esports,paiN Gaming,731,0.01462,0.5440914655441077,401,330
stage_2,4,3,THUNDERdOWNUNDER,9z Team,142,0.00284,0.28262307678023435,36,106
stage_2,4,3,THUNDERdOWNUNDER,Astralis,109,0.00218,0.2748634937085016,31,78
stage_2,4,3,THUNDERdOWNUNDER,B8 Esports,146,0.00292,0.27765388073225455,34,112
stage_2,4,3,THUNDERdOWNUNDER,BIG,146,0.00292,0.30358226670105,43,103
stage_2,4,3,THUNDERdOWNUNDER,BetBoom Team,132,0.00264,0.2880391355125742,43,89
stage_2,4,3,THUNDERdOWNUNDER,FUT Esports,163,0.00326,0.2774939145590113,43,120
stage_2,4,3,THUNDERdOWNUNDER,FlyQuest,94,0.00188,0.32649311878280257,28,66
stage_2,4,3,THUNDERdOWNUNDER,G2 Esports,102,0.00204,0.2706964279275495,34,68
stage_2,4,3,THUNDERdOWNUNDER,Gaimin Gladiators,44,0.00088,0.3861581264106675,11,33
stage_2,4,3,THUNDERdOWNUNDER,GamerLegion,138,0.00276,0.2949733440608795,44,94
stage_2,4,3,THUNDERdOWNUNDER,Heroic,86,0.00172,0.2832275080237279,23,63
stage_2,4,3,THUNDERdOWNUNDER,Legacy,148,0.00296,0.3009135708432781,48,100
stage_2,4,3,THUNDERdOWNUNDER,Lynn Vision Gaming,75,0.0015,0.33075960657469794,22,53
stage_2,4,3,THUNDERdOWNUNDER,M80,96,0.00192,0.2845141640817886,31,65
stage_2,4,3,THUNDERdOWNUNDER,MIBR,103,0.00206,0.29124311240782075,35,68
stage_2,4,3,THUNDERdOWNUNDER,Monte,153,0.00306,0.2828883149380234,43,110
stage_2,4,3,THUNDERdOWNUNDER,NRG Esports,47,0.00094,0.3930454131356548,16,31
stage_2,4,3,THUNDERdOWNUNDER,Sharks Esports,71,0.00142,0.3269859741996183,24,47
stage_2,4,3,THUNDERdOWNUNDER,Sinners Esports,123,0.00246,0.29763639652011964,32,91
stage_2,4,3,THUNDERdOWNUNDER,TYLOO,92,0.00184,0.29972148602928506,22,70
stage_2,4,3,THUNDERdOWNUNDER,Team Liquid,72,0.00144,0.3060444463654258,19,53
stage_2,4,3,THUNDERdOWNUNDER,Team Spirit,94,0.00188,0.20617468633115327,21,73
stage_2,4,3,THUNDERdOWNUNDER,paiN Gaming,149,0.00298,0.28774857968825973,41,108
stage_2,4,3,TYLOO,9z Team,440,0.0088,0.4600988578332094,196,244
stage_2,4,3,TYLOO,Astralis,427,0.00854,0.37780452549012994,149,278
stage_2,4,3,TYLOO,B8 Esports,361,0.00722,0.3947853760368314,141,220
stage_2,4,3,TYLOO,BIG,409,0.00818,0.39336348253081593,164,245
stage_2,4,3,TYLOO,BetBoom Team,382,0.00764,0.3076694542251559,114,268
stage_2,4,3,TYLOO,FUT Esports,428,0.00856,0.35240092386099586,137,291
stage_2,4,3,TYLOO,FlyQuest,270,0.0054,0.42772236076918907,115,155
stage_2,4,3,TYLOO,G2 Esports,397,0.00794,0.34804410158183985,119,278
stage_2,4,3,TYLOO,Gaimin Gladiators,130,0.0026,0.5773605691720146,73,57
stage_2,4,3,TYLOO,GamerLegion,401,0.00802,0.3478695499466911,132,269
stage_2,4,3,TYLOO,Heroic,320,0.0064,0.41463934452549156,135,185
stage_2,4,3,TYLOO,Legacy,414,0.00828,0.29577628935473504,131,283
stage_2,4,3,TYLOO,Lynn Vision Gaming,220,0.0044,0.5737403989266684,125,95
stage_2,4,3,TYLOO,M80,310,0.0062,0.4783880922560162,156,154
stage_2,4,3,TYLOO,MIBR,348,0.00696,0.3982372918285876,151,197
stage_2,4,3,TYLOO,Monte,496,0.00992,0.4324890910233151,230,266
stage_2,4,3,TYLOO,NRG Esports,102,0.00204,0.6124479761944438,52,50
stage_2,4,3,TYLOO,Sharks Esports,188,0.00376,0.550966421850999,116,72
