state_type,match_id,deployment_history_status,eligible_for_state,consumed_by_state,eligibility_reason
form,849622,included,True,True,both sides identity-eligible: both histories updated
form,851025,included,True,True,both sides identity-eligible: both histories updated
form,851026,included,True,True,both sides identity-eligible: both histories updated
form,851027,included,True,True,both sides identity-eligible: both histories updated
form,853197,included,True,True,both sides identity-eligible: both histories updated
form,853198,included,True,True,both sides identity-eligible: both histories updated
form,853199,included,True,True,both sides identity-eligible: both histories updated
form,853200,included,True,True,both sides identity-eligible: both histories updated
form,853201,included,True,True,both sides identity-eligible: both histories updated
form,853202,included,True,True,both sides identity-eligible: both histories updated
form,853203,included,True,True,both sides identity-eligible: both histories updated
form,853204,included,True,True,both sides identity-eligible: both histories updated
form,854449,included,True,True,both sides identity-eligible: both histories updated
form,854451,included,True,True,both sides identity-eligible: both histories updated
form,854452,included,True,True,both sides identity-eligible: both histories updated
form,855147,included,True,True,both sides identity-eligible: both histories updated
form,855148,included,True,True,both sides identity-eligible: both histories updated
form,857715,included,True,True,both sides identity-eligible: both histories updated
form,857776,included,True,True,both sides identity-eligible: both histories updated
form,858102,included,True,True,both sides identity-eligible: both histories updated
form,858291,included,True,True,both sides identity-eligible: both histories updated
form,858548,included,True,True,both sides identity-eligible: both histories updated
form,858549,included,True,True,both sides identity-eligible: both histories updated
form,858550,included,True,True,both sides identity-eligible: both histories updated
form,858553,included,True,True,both sides identity-eligible: both histories updated
form,858554,included,True,True,team2_not_identity_eligible - only the eligible side's own history updated
